date,open,high,low,close,volume,symbol,type
2018-04-26,0.341455,0.388597,0.331014,0.387556,152903008.0,XLM,Actual
2018-04-27,0.386439,0.425157,0.38391,0.391085,177676992.0,XLM,Actual
2018-04-28,0.390447,0.435816,0.390447,0.428918,105747000.0,XLM,Actual
2018-04-29,0.429945,0.461518,0.424669,0.458405,156688992.0,XLM,Actual
2018-04-30,0.458688,0.460128,0.417446,0.424659,81453296.0,XLM,Actual
2018-05-01,0.425853,0.451238,0.397226,0.439733,152906000.0,XLM,Actual
2018-05-02,0.439037,0.446807,0.434455,0.439227,68610896.0,XLM,Actual
2018-05-03,0.439016,0.442878,0.429411,0.437379,83481296.0,XLM,Actual
2018-05-04,0.438234,0.439682,0.425356,0.43114,51379800.0,XLM,Actual
2018-05-05,0.431216,0.435669,0.428005,0.430875,44096200.0,XLM,Actual
2018-05-06,0.430338,0.432132,0.40805,0.412944,43793500.0,XLM,Actual
2018-05-07,0.413665,0.414859,0.381616,0.395702,48023200.0,XLM,Actual
2018-05-08,0.396568,0.411193,0.379952,0.386371,50210900.0,XLM,Actual
2018-05-09,0.385144,0.388978,0.359381,0.37797,54383500.0,XLM,Actual
2018-05-10,0.377714,0.386574,0.353962,0.353962,39548400.0,XLM,Actual
2018-05-11,0.353429,0.355498,0.3008,0.314252,80168200.0,XLM,Actual
2018-05-12,0.314162,0.364699,0.304241,0.359937,93267504.0,XLM,Actual
2018-05-13,0.359814,0.381345,0.357971,0.375852,73407904.0,XLM,Actual
2018-05-14,0.376304,0.383316,0.350513,0.36968,58938400.0,XLM,Actual
2018-05-15,0.369699,0.373292,0.348445,0.348445,39801700.0,XLM,Actual
2018-05-16,0.346798,0.347675,0.323518,0.334677,43623300.0,XLM,Actual
2018-05-17,0.335431,0.350488,0.310994,0.313497,31796700.0,XLM,Actual
2018-05-18,0.313269,0.319522,0.306723,0.319488,31108600.0,XLM,Actual
2018-05-19,0.319639,0.329105,0.312646,0.317234,23504200.0,XLM,Actual
2018-05-20,0.317749,0.334381,0.315875,0.33281,30586700.0,XLM,Actual
2018-05-21,0.33296,0.33342,0.315671,0.318115,27528600.0,XLM,Actual
2018-05-22,0.318612,0.321454,0.301084,0.301084,31944800.0,XLM,Actual
2018-05-23,0.300583,0.301912,0.272845,0.280355,39564300.0,XLM,Actual
2018-05-24,0.279751,0.29644,0.276007,0.291338,45262500.0,XLM,Actual
2018-05-25,0.292986,0.298521,0.283877,0.288069,45218800.0,XLM,Actual
2018-05-26,0.288601,0.29488,0.283048,0.284695,40772900.0,XLM,Actual
2018-05-27,0.284194,0.284375,0.274538,0.276376,45604600.0,XLM,Actual
2018-05-28,0.276329,0.27894,0.252205,0.253582,48667900.0,XLM,Actual
2018-05-29,0.253952,0.283321,0.249187,0.282845,62185300.0,XLM,Actual
2018-05-30,0.283893,0.295864,0.271554,0.277747,59599500.0,XLM,Actual
2018-05-31,0.278473,0.302591,0.273827,0.296652,78378600.0,XLM,Actual
2018-06-01,0.296535,0.299187,0.283216,0.290022,62207300.0,XLM,Actual
2018-06-02,0.290961,0.303062,0.28985,0.298413,58244800.0,XLM,Actual
2018-06-03,0.298581,0.309325,0.298349,0.302912,64563800.0,XLM,Actual
2018-06-04,0.304636,0.309088,0.288416,0.292158,56371200.0,XLM,Actual
2018-06-05,0.292134,0.29798,0.282434,0.294313,48728900.0,XLM,Actual
2018-06-06,0.293325,0.299955,0.2895,0.298269,51165000.0,XLM,Actual
2018-06-07,0.297974,0.305812,0.291841,0.294206,49336800.0,XLM,Actual
2018-06-08,0.293776,0.296246,0.285597,0.287963,47014400.0,XLM,Actual
2018-06-09,0.287071,0.29324,0.281894,0.281894,44872900.0,XLM,Actual
2018-06-10,0.282765,0.282765,0.242728,0.247658,54768500.0,XLM,Actual
2018-06-11,0.247103,0.256482,0.241464,0.256482,47904600.0,XLM,Actual
2018-06-12,0.255286,0.255565,0.228748,0.231689,47126900.0,XLM,Actual
2018-06-13,0.232297,0.23392,0.212596,0.221691,48479300.0,XLM,Actual
2018-06-14,0.22189,0.243708,0.219758,0.242426,53521800.0,XLM,Actual
2018-06-15,0.241695,0.242083,0.232559,0.234242,37531000.0,XLM,Actual
2018-06-16,0.232527,0.235072,0.227153,0.234041,34627700.0,XLM,Actual
2018-06-17,0.233146,0.235942,0.230298,0.232105,31223300.0,XLM,Actual
2018-06-18,0.231517,0.240065,0.225079,0.234371,36372000.0,XLM,Actual
2018-06-19,0.233515,0.239484,0.232644,0.235309,34048000.0,XLM,Actual
2018-06-20,0.236379,0.23817,0.227794,0.232188,43000600.0,XLM,Actual
2018-06-21,0.232437,0.236066,0.226508,0.227997,38175500.0,XLM,Actual
2018-06-22,0.227657,0.228462,0.198004,0.203407,41435400.0,XLM,Actual
2018-06-23,0.20367,0.206931,0.197436,0.203515,33872100.0,XLM,Actual
2018-06-24,0.203188,0.203222,0.178151,0.193633,43348500.0,XLM,Actual
2018-06-25,0.193652,0.200452,0.188813,0.197753,38729400.0,XLM,Actual
2018-06-26,0.196489,0.197847,0.184877,0.186484,31190300.0,XLM,Actual
2018-06-27,0.184523,0.193435,0.183107,0.189633,34514300.0,XLM,Actual
2018-06-28,0.18875,0.192287,0.177071,0.178951,32294900.0,XLM,Actual
2018-06-29,0.179309,0.187823,0.173148,0.18671,39542800.0,XLM,Actual
2018-06-30,0.186915,0.199292,0.186915,0.193425,47083800.0,XLM,Actual
2018-07-01,0.19285,0.20131,0.190414,0.198573,41380400.0,XLM,Actual
2018-07-02,0.200196,0.21382,0.192646,0.213151,49362900.0,XLM,Actual
2018-07-03,0.211672,0.218992,0.204606,0.206315,49012200.0,XLM,Actual
2018-07-04,0.205776,0.216548,0.203362,0.209735,33301500.0,XLM,Actual
2018-07-05,0.210213,0.214188,0.199528,0.202978,37009800.0,XLM,Actual
2018-07-06,0.203001,0.209693,0.198991,0.206381,37627900.0,XLM,Actual
2018-07-07,0.206104,0.209379,0.200413,0.20845,36238600.0,XLM,Actual
2018-07-08,0.208953,0.216208,0.207633,0.209783,40958600.0,XLM,Actual
2018-07-09,0.210637,0.213485,0.206826,0.207929,38649000.0,XLM,Actual
2018-07-10,0.206595,0.207311,0.191603,0.191889,36923400.0,XLM,Actual
2018-07-11,0.191825,0.194245,0.18468,0.189504,33530700.0,XLM,Actual
2018-07-12,0.190298,0.19043,0.179743,0.185719,35633800.0,XLM,Actual
2018-07-13,0.185986,0.204272,0.183816,0.204272,49954700.0,XLM,Actual
2018-07-14,0.203789,0.211421,0.197084,0.207877,43684700.0,XLM,Actual
2018-07-15,0.208031,0.222303,0.205996,0.219871,51388000.0,XLM,Actual
2018-07-16,0.219478,0.237928,0.21746,0.237928,51377800.0,XLM,Actual
2018-07-17,0.238004,0.253499,0.228724,0.252967,60804000.0,XLM,Actual
2018-07-18,0.253249,0.318009,0.251712,0.2984,238660000.0,XLM,Actual
2018-07-19,0.296818,0.316271,0.280489,0.302513,190768000.0,XLM,Actual
2018-07-20,0.302421,0.303164,0.267198,0.271492,132780000.0,XLM,Actual
2018-07-21,0.27038,0.294494,0.259513,0.292259,103169000.0,XLM,Actual
2018-07-22,0.290739,0.30446,0.281031,0.283534,98754600.0,XLM,Actual
2018-07-23,0.283119,0.29884,0.281608,0.284384,91948800.0,XLM,Actual
2018-07-24,0.284922,0.304381,0.280882,0.301456,107505000.0,XLM,Actual
2018-07-25,0.297336,0.348664,0.294358,0.331706,180428000.0,XLM,Actual
2018-07-26,0.332303,0.348363,0.29846,0.309552,173806000.0,XLM,Actual
2018-07-27,0.308283,0.322608,0.296822,0.316882,109249000.0,XLM,Actual
2018-07-28,0.317788,0.323001,0.31102,0.315229,72393904.0,XLM,Actual
2018-07-29,0.316401,0.318472,0.305141,0.308399,69073696.0,XLM,Actual
2018-07-30,0.308645,0.308645,0.281066,0.295923,87990000.0,XLM,Actual
2018-07-31,0.295472,0.295472,0.267827,0.278009,90072600.0,XLM,Actual
2018-08-01,0.278127,0.282404,0.265441,0.276268,78075400.0,XLM,Actual
2018-08-02,0.276901,0.2814,0.261192,0.261192,64773900.0,XLM,Actual
2018-08-03,0.261763,0.268918,0.246723,0.258956,78914000.0,XLM,Actual
2018-08-04,0.257761,0.261043,0.236501,0.240724,62650500.0,XLM,Actual
2018-08-05,0.241105,0.246923,0.236088,0.244218,50833600.0,XLM,Actual
2018-08-06,0.245017,0.248388,0.232036,0.234705,52688700.0,XLM,Actual
2018-08-07,0.234099,0.245397,0.228993,0.230672,64467600.0,XLM,Actual
2018-08-08,0.230009,0.230009,0.195939,0.201351,68469800.0,XLM,Actual
2018-08-09,0.201653,0.225776,0.198731,0.221435,75813300.0,XLM,Actual
2018-08-10,0.221085,0.236659,0.215707,0.22543,110186000.0,XLM,Actual
2018-08-11,0.224944,0.22508,0.202855,0.217665,87523800.0,XLM,Actual
2018-08-12,0.218225,0.228675,0.216451,0.223601,69114300.0,XLM,Actual
2018-08-13,0.2234,0.243137,0.219708,0.223559,100249000.0,XLM,Actual
2018-08-14,0.222632,0.222632,0.200299,0.216706,95074200.0,XLM,Actual
2018-08-15,0.218285,0.231441,0.216437,0.216954,98247500.0,XLM,Actual
2018-08-16,0.215885,0.221991,0.209144,0.216032,66979600.0,XLM,Actual
2018-08-17,0.215555,0.239695,0.215364,0.23812,85576200.0,XLM,Actual
2018-08-18,0.239124,0.24527,0.2206,0.224235,73536300.0,XLM,Actual
2018-08-19,0.223625,0.23174,0.217247,0.222723,58941500.0,XLM,Actual
2018-08-20,0.23002,0.235864,0.213588,0.216457,56916000.0,XLM,Actual
2018-08-21,0.217877,0.227195,0.210588,0.214708,57619800.0,XLM,Actual
2018-08-22,0.219224,0.238291,0.205148,0.206896,57593700.0,XLM,Actual
2018-08-23,0.213642,0.222162,0.206242,0.222162,50407300.0,XLM,Actual
2018-08-24,0.214871,0.22547,0.211178,0.219806,46565700.0,XLM,Actual
2018-08-25,0.221346,0.225616,0.21394,0.217795,37623300.0,XLM,Actual
2018-08-26,0.223861,0.223861,0.210491,0.21484,41019000.0,XLM,Actual
2018-08-27,0.213918,0.225866,0.213592,0.225437,50597200.0,XLM,Actual
2018-08-28,0.224904,0.236806,0.223158,0.234745,66510100.0,XLM,Actual
2018-08-29,0.234244,0.236947,0.223817,0.226211,59888100.0,XLM,Actual
2018-08-30,0.226858,0.229215,0.213161,0.220902,52981700.0,XLM,Actual
2018-08-31,0.221804,0.223162,0.214964,0.222076,49383600.0,XLM,Actual
2018-09-01,0.222309,0.233377,0.221976,0.229722,57559200.0,XLM,Actual
2018-09-02,0.229713,0.236545,0.221468,0.224744,44368300.0,XLM,Actual
2018-09-03,0.224672,0.232219,0.219134,0.225325,47867700.0,XLM,Actual
2018-09-04,0.221801,0.237544,0.22012,0.231268,52972600.0,XLM,Actual
2018-09-05,0.231953,0.233226,0.207437,0.207437,69435700.0,XLM,Actual
2018-09-06,0.205908,0.207484,0.195504,0.207484,71466100.0,XLM,Actual
2018-09-07,0.206841,0.211473,0.200723,0.207662,60828100.0,XLM,Actual
2018-09-08,0.207994,0.211684,0.19317,0.194437,52306100.0,XLM,Actual
2018-09-09,0.194291,0.202852,0.190194,0.192781,54678800.0,XLM,Actual
2018-09-10,0.191119,0.195371,0.188329,0.190839,51759700.0,XLM,Actual
2018-09-11,0.19148,0.206932,0.185084,0.201071,77490400.0,XLM,Actual
2018-09-12,0.201214,0.207005,0.186384,0.198293,81499500.0,XLM,Actual
2018-09-13,0.197915,0.211132,0.197915,0.207806,68042900.0,XLM,Actual
2018-09-14,0.206978,0.209517,0.198855,0.201743,49018400.0,XLM,Actual
2018-09-15,0.201211,0.205633,0.200511,0.203202,37685700.0,XLM,Actual
2018-09-16,0.203086,0.208485,0.199028,0.20651,41913100.0,XLM,Actual
2018-09-17,0.206108,0.208782,0.19563,0.196827,42653700.0,XLM,Actual
2018-09-18,0.196495,0.214757,0.194385,0.208417,55982400.0,XLM,Actual
2018-09-19,0.207512,0.211158,0.199817,0.206563,48741100.0,XLM,Actual
2018-09-20,0.206568,0.241435,0.205852,0.231897,89258100.0,XLM,Actual
2018-09-21,0.233042,0.275536,0.231694,0.249211,182926000.0,XLM,Actual
2018-09-22,0.248064,0.249508,0.231003,0.239225,76614200.0,XLM,Actual
2018-09-23,0.239433,0.300275,0.238815,0.281478,317587000.0,XLM,Actual
2018-09-24,0.279833,0.282503,0.254954,0.259048,135616000.0,XLM,Actual
2018-09-25,0.258395,0.258395,0.233449,0.252306,118361000.0,XLM,Actual
2018-09-26,0.250619,0.257956,0.238515,0.244767,89889500.0,XLM,Actual
2018-09-27,0.243985,0.264678,0.243985,0.259216,99370800.0,XLM,Actual
2018-09-28,0.259997,0.262948,0.249273,0.254127,63003000.0,XLM,Actual
2018-09-29,0.252453,0.259334,0.245518,0.253908,54822100.0,XLM,Actual
2018-09-30,0.254448,0.262696,0.252677,0.259599,64864600.0,XLM,Actual
2018-10-01,0.259081,0.263545,0.253404,0.258404,67813900.0,XLM,Actual
2018-10-02,0.258257,0.259782,0.248286,0.248286,50886900.0,XLM,Actual
2018-10-03,0.247934,0.249178,0.237829,0.241136,47661800.0,XLM,Actual
2018-10-04,0.240654,0.248393,0.24002,0.244278,36170200.0,XLM,Actual
2018-10-05,0.2435,0.24762,0.240469,0.245192,38001100.0,XLM,Actual
2018-10-06,0.245137,0.247914,0.238837,0.239771,34392600.0,XLM,Actual
2018-10-07,0.242372,0.246788,0.237606,0.245138,33460000.0,XLM,Actual
2018-10-08,0.243991,0.254004,0.2412,0.249009,41913600.0,XLM,Actual
2018-10-09,0.249569,0.250283,0.242846,0.243915,40657100.0,XLM,Actual
2018-10-10,0.243664,0.245796,0.238212,0.241593,40184400.0,XLM,Actual
2018-10-11,0.240941,0.240941,0.206578,0.207037,75872400.0,XLM,Actual
2018-10-12,0.206477,0.218393,0.206083,0.216032,48988300.0,XLM,Actual
2018-10-13,0.215589,0.219563,0.214387,0.21481,46116600.0,XLM,Actual
2018-10-14,0.214765,0.219311,0.208793,0.210144,36498700.0,XLM,Actual
2018-10-15,0.209662,0.230353,0.20793,0.223001,71749600.0,XLM,Actual
2018-10-16,0.222475,0.229817,0.222002,0.227978,42468100.0,XLM,Actual
2018-10-17,0.229563,0.243272,0.227609,0.240403,74599800.0,XLM,Actual
2018-10-18,0.240969,0.245978,0.232275,0.239452,59461700.0,XLM,Actual
2018-10-19,0.238869,0.246234,0.234606,0.242853,45872300.0,XLM,Actual
2018-10-20,0.245219,0.249199,0.240961,0.244182,60012800.0,XLM,Actual
2018-10-21,0.243722,0.248253,0.23973,0.241724,46623600.0,XLM,Actual
2018-10-22,0.240374,0.244095,0.238244,0.242361,40765500.0,XLM,Actual
2018-10-23,0.242491,0.246983,0.239368,0.242215,39384600.0,XLM,Actual
2018-10-24,0.241749,0.244423,0.236891,0.23776,39973400.0,XLM,Actual
2018-10-25,0.237535,0.239069,0.233741,0.235646,39745700.0,XLM,Actual
2018-10-26,0.235332,0.236927,0.230687,0.234011,35741700.0,XLM,Actual
2018-10-27,0.233858,0.235208,0.2282,0.22876,38499600.0,XLM,Actual
2018-10-28,0.229188,0.23408,0.227392,0.232871,39381600.0,XLM,Actual
2018-10-29,0.231678,0.232719,0.221143,0.222357,45544800.0,XLM,Actual
2018-10-31,0.226218,0.227941,0.217748,0.223471,42791700.0,XLM,Actual
2018-11-01,0.22436,0.24053,0.22251,0.222945,38696300.0,XLM,Actual
2018-11-02,0.223014,0.236297,0.223014,0.234244,50452100.0,XLM,Actual
2018-11-03,0.234098,0.239844,0.232162,0.235706,50502800.0,XLM,Actual
2018-11-04,0.235788,0.244596,0.234853,0.241638,57585400.0,XLM,Actual
2018-11-05,0.240807,0.246755,0.239831,0.246529,54187000.0,XLM,Actual
2018-11-06,0.246849,0.267038,0.246849,0.265596,101099000.0,XLM,Actual
2018-11-07,0.265875,0.265875,0.253465,0.256718,78967900.0,XLM,Actual
2018-11-08,0.256527,0.263579,0.249665,0.256043,88138000.0,XLM,Actual
2018-11-09,0.255711,0.264205,0.253859,0.255542,71764800.0,XLM,Actual
2018-11-10,0.255588,0.26123,0.254943,0.26123,53086500.0,XLM,Actual
2018-11-11,0.260383,0.274956,0.258771,0.273605,109488000.0,XLM,Actual
2018-11-12,0.274039,0.284025,0.266906,0.267326,98560700.0,XLM,Actual
2018-11-13,0.267548,0.269933,0.255827,0.257787,71147400.0,XLM,Actual
2018-11-14,0.256955,0.256955,0.220117,0.233043,100039000.0,XLM,Actual
2018-11-15,0.233055,0.244733,0.215886,0.241944,97300800.0,XLM,Actual
2018-11-16,0.240067,0.247692,0.235995,0.23885,116280000.0,XLM,Actual
2018-11-17,0.236753,0.246795,0.233868,0.244927,95893400.0,XLM,Actual
2018-11-18,0.244894,0.253564,0.244894,0.249758,101810000.0,XLM,Actual
2018-11-19,0.249614,0.249614,0.224335,0.224412,130056000.0,XLM,Actual
2018-11-20,0.224573,0.230491,0.184698,0.193193,154290000.0,XLM,Actual
2018-11-21,0.194015,0.208379,0.186163,0.203688,108181000.0,XLM,Actual
2018-11-22,0.203459,0.20511,0.187797,0.187797,81440600.0,XLM,Actual
2018-11-23,0.187441,0.189445,0.176112,0.181211,101304000.0,XLM,Actual
2018-11-24,0.181912,0.184994,0.149063,0.154205,98670200.0,XLM,Actual
2018-11-25,0.15543,0.159619,0.133734,0.159607,137467000.0,XLM,Actual
2018-11-26,0.159195,0.163263,0.137487,0.144795,105913000.0,XLM,Actual
2018-11-27,0.144355,0.146664,0.137987,0.144374,81742500.0,XLM,Actual
2018-11-28,0.144111,0.167606,0.144111,0.162237,101285000.0,XLM,Actual
2018-11-29,0.161831,0.172107,0.155423,0.16508,88862064.0,XLM,Actual
2018-11-30,,,,0.1904684603214264,,XLM,Forecast
2018-12-01,,,,0.1877460032701492,,XLM,Forecast
2018-12-02,,,,0.1858802586793899,,XLM,Forecast
2018-12-03,,,,0.1846734434366226,,XLM,Forecast
2018-12-04,,,,0.1839570701122284,,XLM,Forecast
2018-12-05,,,,0.1835954040288925,,XLM,Forecast
2018-12-06,,,,0.1834834218025207,,XLM,Forecast
2018-12-07,,,,0.1835423558950424,,XLM,Forecast
2018-12-08,,,,0.1837145686149597,,XLM,Forecast
2018-12-09,,,,0.1839586496353149,,XLM,Forecast
2018-12-10,,,,0.1842455863952636,,XLM,Forecast
2018-12-11,,,,0.184555172920227,,XLM,Forecast
2018-12-12,,,,0.1848737001419067,,XLM,Forecast
2018-12-13,,,,0.1851921081542968,,XLM,Forecast
2018-12-14,,,,0.1855045855045318,,XLM,Forecast
2018-12-15,,,,0.185807392001152,,XLM,Forecast
2018-12-16,,,,0.1860984116792678,,XLM,Forecast
2018-12-17,,,,0.1863764822483062,,XLM,Forecast
2018-12-18,,,,0.1866411119699478,,XLM,Forecast
2018-12-19,,,,0.1868922710418701,,XLM,Forecast
2018-12-20,,,,0.1871301978826522,,XLM,Forecast
2018-12-21,,,,0.1873552650213241,,XLM,Forecast
2018-12-22,,,,0.1875679492950439,,XLM,Forecast
2018-12-23,,,,0.1877688914537429,,XLM,Forecast
2018-12-24,,,,0.1879586428403854,,XLM,Forecast
2018-12-25,,,,0.1881377846002578,,XLM,Forecast
2018-12-26,,,,0.1883068233728408,,XLM,Forecast
2018-12-27,,,,0.188466414809227,,XLM,Forecast
2018-12-28,,,,0.1886170208454132,,XLM,Forecast
2018-12-29,,,,0.1887591481208801,,XLM,Forecast
2017-07-23,555.89,578.97,411.78,413.06,85013.0,BCH,Actual
2017-07-24,412.58,578.89,409.21,440.7,190952.0,BCH,Actual
2017-07-25,441.35,541.66,338.09,406.9,524908.0,BCH,Actual
2017-07-26,407.08,486.16,321.79,365.82,1784640.0,BCH,Actual
2017-07-27,417.1,460.97,367.78,385.48,533207.0,BCH,Actual
2017-07-28,386.65,465.18,217.06,406.05,1230160.0,BCH,Actual
2017-07-29,410.57,423.73,323.73,384.77,737815.0,BCH,Actual
2017-07-30,385.14,385.14,316.25,345.66,606695.0,BCH,Actual
2017-07-31,346.36,347.83,266.19,294.46,1075960.0,BCH,Actual
2017-08-01,294.6,426.11,210.38,380.01,65988800.0,BCH,Actual
2017-08-02,382.38,756.93,309.33,452.66,416207008.0,BCH,Actual
2017-08-03,448.49,519.28,364.05,364.05,161518000.0,BCH,Actual
2017-08-04,362.18,386.93,233.05,233.05,185038000.0,BCH,Actual
2017-08-05,231.11,273.04,200.98,213.15,144043008.0,BCH,Actual
2017-08-06,212.18,223.7,203.45,220.66,107606000.0,BCH,Actual
2017-08-07,223.76,373.87,223.76,319.69,346545984.0,BCH,Actual
2017-08-08,321.35,386.29,309.61,345.49,274880000.0,BCH,Actual
2017-08-09,345.28,349.32,298.61,303.89,165032000.0,BCH,Actual
2017-08-10,305.21,311.68,274.68,275.95,136636992.0,BCH,Actual
2017-08-11,275.88,351.16,275.02,328.24,233971008.0,BCH,Actual
2017-08-12,327.82,341.85,313.7,317.09,126007000.0,BCH,Actual
2017-08-13,316.29,317.47,298.05,298.05,120722000.0,BCH,Actual
2017-08-14,296.1,327.39,293.5,297.68,174968000.0,BCH,Actual
2017-08-15,298.18,306.52,292.88,297.86,133924000.0,BCH,Actual
2017-08-16,297.97,307.62,290.21,300.21,106436000.0,BCH,Actual
2017-08-17,301.02,460.53,293.1,460.53,744604992.0,BCH,Actual
2017-08-18,458.67,764.07,458.67,690.24,3087490048.0,BCH,Actual
2017-08-19,697.04,1091.97,625.16,754.56,3196229888.0,BCH,Actual
2017-08-20,772.42,858.96,683.94,712.87,1494019968.0,BCH,Actual
2017-08-21,723.7,756.59,573.47,599.64,1123399936.0,BCH,Actual
2017-08-22,596.19,734.88,570.27,690.88,1393260032.0,BCH,Actual
2017-08-23,690.96,715.67,651.32,669.4,501983008.0,BCH,Actual
2017-08-24,670.03,697.32,617.31,628.11,407176992.0,BCH,Actual
2017-08-25,627.06,665.41,624.3,641.05,348632000.0,BCH,Actual
2017-08-26,641.88,646.93,622.36,625.32,193414000.0,BCH,Actual
2017-08-27,625.89,654.87,589.64,620.9,402718016.0,BCH,Actual
2017-08-28,619.7,626.88,595.52,596.18,216272992.0,BCH,Actual
2017-08-29,596.13,599.3,528.32,552.93,370016992.0,BCH,Actual
2017-08-30,549.32,604.69,535.92,575.21,443856000.0,BCH,Actual
2017-08-31,576.25,603.69,572.14,588.17,298144000.0,BCH,Actual
2017-09-01,588.4,645.52,586.73,622.17,393839008.0,BCH,Actual
2017-09-02,621.96,642.05,560.58,575.9,350478016.0,BCH,Actual
2017-09-03,578.27,617.41,563.59,607.43,344862016.0,BCH,Actual
2017-09-04,608.26,608.26,500.76,517.24,328956992.0,BCH,Actual
2017-09-05,514.9,550.95,458.78,541.71,338977984.0,BCH,Actual
2017-09-06,541.28,642.69,539.96,638.18,693240000.0,BCH,Actual
2017-09-07,636.85,707.98,603.5,652.85,1082380032.0,BCH,Actual
2017-09-08,654.37,687.3,557.51,583.1,809763008.0,BCH,Actual
2017-09-09,584.73,586.18,539.15,547.47,234578000.0,BCH,Actual
2017-09-10,546.47,546.75,484.09,537.07,289508000.0,BCH,Actual
2017-09-11,537.19,556.25,515.67,537.81,274712000.0,BCH,Actual
2017-09-12,539.03,559.22,505.01,510.41,273824992.0,BCH,Actual
2017-09-13,509.47,519.2,471.22,503.61,340344000.0,BCH,Actual
2017-09-14,504.22,510.47,367.04,367.04,257431008.0,BCH,Actual
2017-09-15,369.49,448.39,301.69,424.02,707230976.0,BCH,Actual
2017-09-16,424.49,450.98,388.2,440.22,313583008.0,BCH,Actual
2017-09-17,438.9,438.9,384.06,419.86,221828000.0,BCH,Actual
2017-09-18,422.09,479.69,422.09,479.32,458550016.0,BCH,Actual
2017-09-19,480.64,550.41,450.05,527.88,802321024.0,BCH,Actual
2017-09-20,526.74,527.72,471.09,476.05,669264000.0,BCH,Actual
2017-09-21,475.83,480.01,413.75,416.26,316731008.0,BCH,Actual
2017-09-22,417.92,435.45,402.77,415.09,241904992.0,BCH,Actual
2017-09-23,415.31,432.96,407.45,428.5,189127008.0,BCH,Actual
2017-09-24,428.8,433.04,419.25,421.03,114527000.0,BCH,Actual
2017-09-25,419.65,450.13,419.65,445.8,302272000.0,BCH,Actual
2017-09-26,445.36,458.25,441.83,441.83,165303008.0,BCH,Actual
2017-09-27,441.86,460.0,439.41,457.31,197884992.0,BCH,Actual
2017-09-28,456.71,465.2,433.5,447.81,300420992.0,BCH,Actual
2017-09-29,447.66,447.92,426.99,436.77,148724992.0,BCH,Actual
2017-09-30,436.64,445.62,432.53,432.63,150564992.0,BCH,Actual
2017-10-01,433.38,436.94,415.15,415.15,164290000.0,BCH,Actual
2017-10-02,415.87,430.86,411.84,421.19,219590000.0,BCH,Actual
2017-10-03,421.79,421.79,395.74,404.18,130247000.0,BCH,Actual
2017-10-04,404.2,404.45,354.55,358.45,251584000.0,BCH,Actual
2017-10-05,358.42,371.19,348.45,355.75,268340992.0,BCH,Actual
2017-10-06,355.43,371.28,354.96,363.01,182031008.0,BCH,Actual
2017-10-07,363.6,364.88,356.07,360.78,91004000.0,BCH,Actual
2017-10-08,360.09,362.46,337.0,342.21,203754000.0,BCH,Actual
2017-10-09,342.76,342.76,289.04,314.16,288075008.0,BCH,Actual
2017-10-10,313.22,352.02,311.7,321.59,367808992.0,BCH,Actual
2017-10-11,320.2,321.27,312.13,314.9,131577000.0,BCH,Actual
2017-10-12,315.47,330.13,310.71,313.21,262066000.0,BCH,Actual
2017-10-13,314.15,323.08,304.38,321.46,288209984.0,BCH,Actual
2017-10-14,321.54,327.42,317.35,321.96,164136992.0,BCH,Actual
2017-10-15,322.42,323.59,307.68,314.95,133385000.0,BCH,Actual
2017-10-16,315.26,318.02,310.52,313.64,117797000.0,BCH,Actual
2017-10-17,313.7,394.96,309.64,371.73,1008160000.0,BCH,Actual
2017-10-18,373.65,376.18,313.77,339.17,477184000.0,BCH,Actual
2017-10-19,339.27,339.27,326.27,330.81,195578000.0,BCH,Actual
2017-10-20,330.9,332.98,323.08,327.44,160204000.0,BCH,Actual
2017-10-21,326.75,328.45,317.46,323.36,129938000.0,BCH,Actual
2017-10-22,323.5,355.52,323.5,331.66,355545984.0,BCH,Actual
2017-10-23,330.67,332.28,309.87,315.6,191558000.0,BCH,Actual
2017-10-24,315.9,340.45,311.48,326.89,267442000.0,BCH,Actual
2017-10-25,326.59,334.38,320.38,332.13,151935008.0,BCH,Actual
2017-10-26,332.11,350.94,331.21,338.2,234967008.0,BCH,Actual
2017-10-27,338.3,372.81,338.24,367.57,501988992.0,BCH,Actual
2017-10-28,369.54,425.45,369.06,423.35,781036992.0,BCH,Actual
2017-10-29,420.47,526.12,408.4,451.92,2002439936.0,BCH,Actual
2017-10-30,458.45,478.42,417.62,448.23,796409024.0,BCH,Actual
2017-10-31,449.37,454.07,431.76,439.05,343799008.0,BCH,Actual
2017-11-01,438.3,538.26,437.91,531.83,1152230016.0,BCH,Actual
2017-11-02,527.68,610.39,514.52,587.22,1632060032.0,BCH,Actual
2017-11-03,587.32,684.53,577.86,625.32,1682210048.0,BCH,Actual
2017-11-04,635.35,642.05,571.12,620.45,1161369984.0,BCH,Actual
2017-11-05,619.91,635.72,579.13,630.7,816028032.0,BCH,Actual
2017-11-06,630.31,657.34,602.65,602.65,794105024.0,BCH,Actual
2017-11-07,602.68,626.21,602.45,616.3,375367008.0,BCH,Actual
2017-11-08,615.24,646.38,565.6,622.46,837646016.0,BCH,Actual
2017-11-09,622.31,670.14,619.26,654.3,710387008.0,BCH,Actual
2017-11-10,651.78,1034.77,651.78,1007.42,5195420160.0,BCH,Actual
2017-11-11,1001.64,1403.66,910.72,1340.45,5139769856.0,BCH,Actual
2017-11-12,1346.97,2477.65,1215.58,1388.86,8371319808.0,BCH,Actual
